index,LAUS,FIPS_state,FIPS_county,county_state,year,labor_force,employed,unemployed,unemployment_rate,county,state
2716,CN4839300000000,48.0,393.0,"Roberts County, TX",2005,551,533,18,3.3,Roberts , TX
2717,CN4839500000000,48.0,395.0,"Robertson County, TX",2005,7558,7182,376,5,Robertson , TX
2718,CN4839700000000,48.0,397.0,"Rockwall County, TX",2005,32378,30852,1526,4.7,Rockwall , TX
2719,CN4839900000000,48.0,399.0,"Runnels County, TX",2005,4611,4373,238,5.2,Runnels , TX
2720,CN4840100000000,48.0,401.0,"Rusk County, TX",2005,22712,21527,1185,5.2,Rusk , TX
2721,CN4840300000000,48.0,403.0,"Sabine County, TX",2005,3444,3104,340,9.9,Sabine , TX
2722,CN4840500000000,48.0,405.0,"San Augustine County, TX",2005,3599,3346,253,7,San Augustine , TX
2723,CN4840700000000,48.0,407.0,"San Jacinto County, TX",2005,10161,9531,630,6.2,San Jacinto , TX
2724,CN4840900000000,48.0,409.0,"San Patricio County, TX",2005,29557,27529,2028,6.9,San Patricio , TX
2725,CN4841100000000,48.0,411.0,"San Saba County, TX",2005,2639,2508,131,5,San Saba , TX
2726,CN4841300000000,48.0,413.0,"Schleicher County, TX",2005,1362,1308,54,4,Schleicher , TX
2727,CN4841500000000,48.0,415.0,"Scurry County, TX",2005,7095,6743,352,5,Scurry , TX
2728,CN4841700000000,48.0,417.0,"Shackelford County, TX",2005,1933,1875,58,3,Shackelford , TX
2729,CN4841900000000,48.0,419.0,"Shelby County, TX",2005,11709,11022,687,5.9,Shelby , TX
2730,CN4842100000000,48.0,421.0,"Sherman County, TX",2005,1388,1329,59,4.3,Sherman , TX
2731,CN4842300000000,48.0,423.0,"Smith County, TX",2005,95360,90560,4800,5,Smith , TX
2732,CN4842500000000,48.0,425.0,"Somervell County, TX",2005,3686,3487,199,5.4,Somervell , TX
2733,CN4842700000000,48.0,427.0,"Starr County, TX",2005,21176,18415,2761,13,Starr , TX
2734,CN4842900000000,48.0,429.0,"Stephens County, TX",2005,4299,4102,197,4.6,Stephens , TX
2735,CN4843100000000,48.0,431.0,"Sterling County, TX",2005,937,911,26,2.8,Sterling , TX
2736,CN4843300000000,48.0,433.0,"Stonewall County, TX",2005,822,793,29,3.5,Stonewall , TX
2737,CN4843500000000,48.0,435.0,"Sutton County, TX",2005,2695,2619,76,2.8,Sutton , TX
2738,CN4843700000000,48.0,437.0,"Swisher County, TX",2005,3608,3438,170,4.7,Swisher , TX
2739,CN4843900000000,48.0,439.0,"Tarrant County, TX",2005,843857,800439,43418,5.1,Tarrant , TX
2740,CN4844100000000,48.0,441.0,"Taylor County, TX",2005,65219,62551,2668,4.1,Taylor , TX
2741,CN4844300000000,48.0,443.0,"Terrell County, TX",2005,383,356,27,7,Terrell , TX
2742,CN4844500000000,48.0,445.0,"Terry County, TX",2005,5756,5431,325,5.6,Terry , TX
2743,CN4844700000000,48.0,447.0,"Throckmorton County, TX",2005,931,899,32,3.4,Throckmorton , TX
2744,CN4844900000000,48.0,449.0,"Titus County, TX",2005,14690,13997,693,4.7,Titus , TX
2745,CN4845100000000,48.0,451.0,"Tom Green County, TX",2005,51839,49600,2239,4.3,Tom Green , TX
2746,CN4845300000000,48.0,453.0,"Travis County, TX",2005,502123,479587,22536,4.5,Travis , TX
2747,CN4845500000000,48.0,455.0,"Trinity County, TX",2005,5803,5436,367,6.3,Trinity , TX
2748,CN4845700000000,48.0,457.0,"Tyler County, TX",2005,8360,7747,613,7.3,Tyler , TX
2749,CN4845900000000,48.0,459.0,"Upshur County, TX",2005,18761,17831,930,5,Upshur , TX
2750,CN4846100000000,48.0,461.0,"Upton County, TX",2005,1678,1613,65,3.9,Upton , TX
2751,CN4846300000000,48.0,463.0,"Uvalde County, TX",2005,11690,10980,710,6.1,Uvalde , TX
2752,CN4846500000000,48.0,465.0,"Val Verde County, TX",2005,20042,18733,1309,6.5,Val Verde , TX
2753,CN4846700000000,48.0,467.0,"Van Zandt County, TX",2005,25337,24068,1269,5,Van Zandt , TX
2754,CN4846900000000,48.0,469.0,"Victoria County, TX",2005,43899,41913,1986,4.5,Victoria , TX
2755,CN4847100000000,48.0,471.0,"Walker County, TX",2005,26030,24571,1459,5.6,Walker , TX
2756,CN4847300000000,48.0,473.0,"Waller County, TX",2005,15833,14961,872,5.5,Waller , TX
2757,CN4847500000000,48.0,475.0,"Ward County, TX",2005,4464,4220,244,5.5,Ward , TX
2758,CN4847700000000,48.0,477.0,"Washington County, TX",2005,16168,15430,738,4.6,Washington , TX
2759,CN4847900000000,48.0,479.0,"Webb County, TX",2005,85624,80484,5140,6,Webb , TX
2760,CN4848100000000,48.0,481.0,"Wharton County, TX",2005,20740,19685,1055,5.1,Wharton , TX
2761,CN4848300000000,48.0,483.0,"Wheeler County, TX",2005,2676,2571,105,3.9,Wheeler , TX
2762,CN4848500000000,48.0,485.0,"Wichita County, TX",2005,62488,59542,2946,4.7,Wichita , TX
2763,CN4848700000000,48.0,487.0,"Wilbarger County, TX",2005,7518,7228,290,3.9,Wilbarger , TX
2764,CN4848900000000,48.0,489.0,"Willacy County, TX",2005,7521,6807,714,9.5,Willacy , TX
2765,CN4849100000000,48.0,491.0,"Williamson County, TX",2005,179531,171343,8188,4.6,Williamson , TX
2766,CN4849300000000,48.0,493.0,"Wilson County, TX",2005,17687,16840,847,4.8,Wilson , TX
2767,CN4849500000000,48.0,495.0,"Winkler County, TX",2005,3034,2890,144,4.7,Winkler , TX
2768,CN4849700000000,48.0,497.0,"Wise County, TX",2005,27596,26298,1298,4.7,Wise , TX
2769,CN4849900000000,48.0,499.0,"Wood County, TX",2005,17600,16625,975,5.5,Wood , TX
2770,CN4850100000000,48.0,501.0,"Yoakum County, TX",2005,3285,3132,153,4.7,Yoakum , TX
2771,CN4850300000000,48.0,503.0,"Young County, TX",2005,9348,8952,396,4.2,Young , TX
2772,CN4850500000000,48.0,505.0,"Zapata County, TX",2005,5061,4724,337,6.7,Zapata , TX
2773,CN4850700000000,48.0,507.0,"Zavala County, TX",2005,3846,3401,445,11.6,Zavala , TX
2774,CN4900100000000,49.0,1.0,"Beaver County, UT",2005,3071,2944,127,4.1,Beaver , UT
2775,CN4900300000000,49.0,3.0,"Box Elder County, UT",2005,22413,21449,964,4.3,Box Elder , UT
2776,CN4900500000000,49.0,5.0,"Cache County, UT",2005,57222,55373,1849,3.2,Cache , UT
2777,CN4900700000000,49.0,7.0,"Carbon County, UT",2005,9541,9077,464,4.9,Carbon , UT
2778,CN4900900000000,49.0,9.0,"Daggett County, UT",2005,503,477,26,5.2,Daggett , UT
2779,CN4901100000000,49.0,11.0,"Davis County, UT",2005,135870,130515,5355,3.9,Davis , UT
2780,CN4901300000000,49.0,13.0,"Duchesne County, UT",2005,7690,7358,332,4.3,Duchesne , UT
2781,CN4901500000000,49.0,15.0,"Emery County, UT",2005,5125,4864,261,5.1,Emery , UT
2782,CN4901700000000,49.0,17.0,"Garfield County, UT",2005,2699,2506,193,7.2,Garfield , UT
2783,CN4901900000000,49.0,19.0,"Grand County, UT",2005,5028,4712,316,6.3,Grand , UT
2784,CN4902100000000,49.0,21.0,"Iron County, UT",2005,19873,19101,772,3.9,Iron , UT
2785,CN4902300000000,49.0,23.0,"Juab County, UT",2005,3916,3729,187,4.8,Juab , UT
2786,CN4902500000000,49.0,25.0,"Kane County, UT",2005,3265,3105,160,4.9,Kane , UT
2787,CN4902700000000,49.0,27.0,"Millard County, UT",2005,6092,5847,245,4,Millard , UT
2788,CN4902900000000,49.0,29.0,"Morgan County, UT",2005,3818,3659,159,4.2,Morgan , UT
2789,CN4903100000000,49.0,31.0,"Piute County, UT",2005,851,817,34,4,Piute , UT
2790,CN4903300000000,49.0,33.0,"Rich County, UT",2005,1290,1250,40,3.1,Rich , UT
2791,CN4903500000000,49.0,35.0,"Salt Lake County, UT",2005,517454,496679,20775,4,Salt Lake , UT
2792,CN4903700000000,49.0,37.0,"San Juan County, UT",2005,4787,4410,377,7.9,San Juan , UT
2793,CN4903900000000,49.0,39.0,"Sanpete County, UT",2005,10563,10003,560,5.3,Sanpete , UT
2794,CN4904100000000,49.0,41.0,"Sevier County, UT",2005,9149,8742,407,4.4,Sevier , UT
2795,CN4904300000000,49.0,43.0,"Summit County, UT",2005,21457,20604,853,4,Summit , UT
2796,CN4904500000000,49.0,45.0,"Tooele County, UT",2005,25165,24068,1097,4.4,Tooele , UT
2797,CN4904700000000,49.0,47.0,"Uintah County, UT",2005,14669,14121,548,3.7,Uintah , UT
2798,CN4904900000000,49.0,49.0,"Utah County, UT",2005,205142,197112,8030,3.9,Utah , UT
2799,CN4905100000000,49.0,51.0,"Wasatch County, UT",2005,9309,8926,383,4.1,Wasatch , UT
2800,CN4905300000000,49.0,53.0,"Washington County, UT",2005,56944,54639,2305,4,Washington , UT
2801,CN4905500000000,49.0,55.0,"Wayne County, UT",2005,1337,1265,72,5.4,Wayne , UT
2802,CN4905700000000,49.0,57.0,"Weber County, UT",2005,108209,103267,4942,4.6,Weber , UT
2803,CN5000100000000,50.0,1.0,"Addison County, VT",2005,21560,20856,704,3.3,Addison , VT
2804,CN5000300000000,50.0,3.0,"Bennington County, VT",2005,20089,19361,728,3.6,Bennington , VT
2805,CN5000500000000,50.0,5.0,"Caledonia County, VT",2005,16451,15817,634,3.9,Caledonia , VT
2806,CN5000700000000,50.0,7.0,"Chittenden County, VT",2005,87236,84544,2692,3.1,Chittenden , VT
2807,CN5000900000000,50.0,9.0,"Essex County, VT",2005,3222,3101,121,3.8,Essex , VT
2808,CN5001100000000,50.0,11.0,"Franklin County, VT",2005,25936,24955,981,3.8,Franklin , VT
2809,CN5001300000000,50.0,13.0,"Grand Isle County, VT",2005,4248,4035,213,5,Grand Isle , VT
2810,CN5001500000000,50.0,15.0,"Lamoille County, VT",2005,14587,14019,568,3.9,Lamoille , VT
2811,CN5001700000000,50.0,17.0,"Orange County, VT",2005,16158,15634,524,3.2,Orange , VT
2812,CN5001900000000,50.0,19.0,"Orleans County, VT",2005,14087,13374,713,5.1,Orleans , VT
2813,CN5002100000000,50.0,21.0,"Rutland County, VT",2005,35775,34466,1309,3.7,Rutland , VT
2814,CN5002300000000,50.0,23.0,"Washington County, VT",2005,34179,32960,1219,3.6,Washington , VT
2815,CN5002500000000,50.0,25.0,"Windham County, VT",2005,24992,24153,839,3.4,Windham , VT
2816,CN5002700000000,50.0,27.0,"Windsor County, VT",2005,32241,31280,961,3,Windsor , VT
2817,CN5100100000000,51.0,1.0,"Accomack County, VA",2005,18785,17901,884,4.7,Accomack , VA
2818,CN5100300000000,51.0,3.0,"Albemarle County, VA",2005,47414,46060,1354,2.9,Albemarle , VA
2819,CN5100500000000,51.0,5.0,"Alleghany County, VA",2005,7466,7112,354,4.7,Alleghany , VA
2820,CN5100700000000,51.0,7.0,"Amelia County, VA",2005,6317,6098,219,3.5,Amelia , VA
2821,CN5100900000000,51.0,9.0,"Amherst County, VA",2005,15320,14685,635,4.1,Amherst , VA
2822,CN5101100000000,51.0,11.0,"Appomattox County, VA",2005,6824,6500,324,4.7,Appomattox , VA
2823,CN5101300000000,51.0,13.0,"Arlington County, VA",2005,123328,120442,2886,2.3,Arlington , VA
2824,CN5101500000000,51.0,15.0,"Augusta County, VA",2005,36267,35148,1119,3.1,Augusta , VA
2825,CN5101700000000,51.0,17.0,"Bath County, VA",2005,2927,2822,105,3.6,Bath , VA
2826,CN5101900000000,51.0,19.0,"Bedford County, VA",2005,36472,35191,1281,3.5,Bedford , VA
2827,CN5102100000000,51.0,21.0,"Bland County, VA",2005,3060,2937,123,4,Bland , VA
2828,CN5102300000000,51.0,23.0,"Botetourt County, VA",2005,17017,16499,518,3,Botetourt , VA
2829,CN5102500000000,51.0,25.0,"Brunswick County, VA",2005,6761,6410,351,5.2,Brunswick , VA
2830,CN5102700000000,51.0,27.0,"Buchanan County, VA",2005,8401,7947,454,5.4,Buchanan , VA
2831,CN5102900000000,51.0,29.0,"Buckingham County, VA",2005,6783,6486,297,4.4,Buckingham , VA
2832,CN5103100000000,51.0,31.0,"Campbell County, VA",2005,26677,25613,1064,4,Campbell , VA
2833,CN5103300000000,51.0,33.0,"Caroline County, VA",2005,12862,12369,493,3.8,Caroline , VA
2834,CN5103500000000,51.0,35.0,"Carroll County, VA",2005,14383,13570,813,5.7,Carroll , VA
2835,CN5103600000000,51.0,36.0,"Charles City County, VA",2005,3757,3592,165,4.4,Charles City , VA
2836,CN5103700000000,51.0,37.0,"Charlotte County, VA",2005,5424,4976,448,8.3,Charlotte , VA
2837,CN5104100000000,51.0,41.0,"Chesterfield County, VA",2005,158613,153561,5052,3.2,Chesterfield , VA
2838,CN5104300000000,51.0,43.0,"Clarke County, VA",2005,7738,7537,201,2.6,Clarke , VA
2839,CN5104500000000,51.0,45.0,"Craig County, VA",2005,2500,2402,98,3.9,Craig , VA
2840,CN5104700000000,51.0,47.0,"Culpeper County, VA",2005,19022,18391,631,3.3,Culpeper , VA
2841,CN5104900000000,51.0,49.0,"Cumberland County, VA",2005,4452,4277,175,3.9,Cumberland , VA
2842,CN5105100000000,51.0,51.0,"Dickenson County, VA",2005,5720,5350,370,6.5,Dickenson , VA
2843,CN5105300000000,51.0,53.0,"Dinwiddie County, VA",2005,12594,12072,522,4.1,Dinwiddie , VA
2844,CN5105700000000,51.0,57.0,"Essex County, VA",2005,5388,5135,253,4.7,Essex , VA
2845,CN5105900000000,51.0,59.0,"Fairfax County, VA",2005,568187,553530,14657,2.6,Fairfax , VA
2846,CN5106100000000,51.0,61.0,"Fauquier County, VA",2005,35413,34463,950,2.7,Fauquier , VA
2847,CN5106300000000,51.0,63.0,"Floyd County, VA",2005,7094,6830,264,3.7,Floyd , VA
2848,CN5106500000000,51.0,65.0,"Fluvanna County, VA",2005,12793,12400,393,3.1,Fluvanna , VA
2849,CN5106700000000,51.0,67.0,"Franklin County, VA",2005,25337,24409,928,3.7,Franklin , VA
2850,CN5106900000000,51.0,69.0,"Frederick County, VA",2005,38283,37198,1085,2.8,Frederick , VA
2851,CN5107100000000,51.0,71.0,"Giles County, VA",2005,8352,7921,431,5.2,Giles , VA
2852,CN5107300000000,51.0,73.0,"Gloucester County, VA",2005,19798,19183,615,3.1,Gloucester , VA
2853,CN5107500000000,51.0,75.0,"Goochland County, VA",2005,10343,10032,311,3,Goochland , VA
2854,CN5107700000000,51.0,77.0,"Grayson County, VA",2005,7401,7052,349,4.7,Grayson , VA
2855,CN5107900000000,51.0,79.0,"Greene County, VA",2005,9658,9374,284,2.9,Greene , VA
2856,CN5108100000000,51.0,81.0,"Greensville County, VA",2005,3931,3718,213,5.4,Greensville , VA
2857,CN5108300000000,51.0,83.0,"Halifax County, VA",2005,15792,14818,974,6.2,Halifax , VA
2858,CN5108500000000,51.0,85.0,"Hanover County, VA",2005,53511,51917,1594,3,Hanover , VA
2859,CN5108700000000,51.0,87.0,"Henrico County, VA",2005,156494,151154,5340,3.4,Henrico , VA
2860,CN5108900000000,51.0,89.0,"Henry County, VA",2005,25472,23772,1700,6.7,Henry , VA
2861,CN5109100000000,51.0,91.0,"Highland County, VA",2005,1184,1142,42,3.5,Highland , VA
2862,CN5109300000000,51.0,93.0,"Isle of Wight County, VA",2005,17369,16725,644,3.7,Isle of Wight , VA
2863,CN5109500000000,51.0,95.0,"James City County, VA",2005,28790,27878,912,3.2,James City , VA
2864,CN5109700000000,51.0,97.0,"King and Queen County, VA",2005,3263,3134,129,4,King and Queen , VA
2865,CN5109900000000,51.0,99.0,"King George County, VA",2005,9461,9140,321,3.4,King George , VA
2866,CN5110100000000,51.0,101.0,"King William County, VA",2005,7911,7633,278,3.5,King William , VA
2867,CN5110300000000,51.0,103.0,"Lancaster County, VA",2005,5210,4915,295,5.7,Lancaster , VA
2868,CN5110500000000,51.0,105.0,"Lee County, VA",2005,9229,8762,467,5.1,Lee , VA
2869,CN5110700000000,51.0,107.0,"Loudoun County, VA",2005,147280,143676,3604,2.4,Loudoun , VA
2870,CN5110900000000,51.0,109.0,"Louisa County, VA",2005,15101,14548,553,3.7,Louisa , VA
2871,CN5111100000000,51.0,111.0,"Lunenburg County, VA",2005,5577,5281,296,5.3,Lunenburg , VA
2872,CN5111300000000,51.0,113.0,"Madison County, VA",2005,7172,6949,223,3.1,Madison , VA
2873,CN5111500000000,51.0,115.0,"Mathews County, VA",2005,4396,4263,133,3,Mathews , VA
2874,CN5111700000000,51.0,117.0,"Mecklenburg County, VA",2005,13193,12376,817,6.2,Mecklenburg , VA
2875,CN5111900000000,51.0,119.0,"Middlesex County, VA",2005,5031,4852,179,3.6,Middlesex , VA
2876,CN5112100000000,51.0,121.0,"Montgomery County, VA",2005,43120,41566,1554,3.6,Montgomery , VA
2877,CN5112500000000,51.0,125.0,"Nelson County, VA",2005,7424,7182,242,3.3,Nelson , VA
2878,CN5112700000000,51.0,127.0,"New Kent County, VA",2005,8789,8503,286,3.3,New Kent , VA
2879,CN5113100000000,51.0,131.0,"Northampton County, VA",2005,5914,5608,306,5.2,Northampton , VA
2880,CN5113300000000,51.0,133.0,"Northumberland County, VA",2005,6037,5743,294,4.9,Northumberland , VA
2881,CN5113500000000,51.0,135.0,"Nottoway County, VA",2005,6345,6053,292,4.6,Nottoway , VA
2882,CN5113700000000,51.0,137.0,"Orange County, VA",2005,14651,14179,472,3.2,Orange , VA
2883,CN5113900000000,51.0,139.0,"Page County, VA",2005,11433,10843,590,5.2,Page , VA
2884,CN5114100000000,51.0,141.0,"Patrick County, VA",2005,8779,8195,584,6.7,Patrick , VA
2885,CN5114300000000,51.0,143.0,"Pittsylvania County, VA",2005,31788,29753,2035,6.4,Pittsylvania , VA
2886,CN5114500000000,51.0,145.0,"Powhatan County, VA",2005,13506,13118,388,2.9,Powhatan , VA
2887,CN5114700000000,51.0,147.0,"Prince Edward County, VA",2005,8532,8041,491,5.8,Prince Edward , VA
2888,CN5114900000000,51.0,149.0,"Prince George County, VA",2005,15026,14442,584,3.9,Prince George , VA
2889,CN5115300000000,51.0,153.0,"Prince William County, VA",2005,189649,184445,5204,2.7,Prince William , VA
2890,CN5115500000000,51.0,155.0,"Pulaski County, VA",2005,17995,17179,816,4.5,Pulaski , VA
2891,CN5115700000000,51.0,157.0,"Rappahannock County, VA",2005,4112,4004,108,2.6,Rappahannock , VA
2892,CN5115900000000,51.0,159.0,"Richmond County, VA",2005,3482,3317,165,4.7,Richmond , VA
2893,CN5116100000000,51.0,161.0,"Roanoke County, VA",2005,46636,45233,1403,3,Roanoke , VA
2894,CN5116300000000,51.0,163.0,"Rockbridge County, VA",2005,11233,10881,352,3.1,Rockbridge , VA
2895,CN5116500000000,51.0,165.0,"Rockingham County, VA",2005,40244,39032,1212,3,Rockingham , VA
2896,CN5116700000000,51.0,167.0,"Russell County, VA",2005,11955,11265,690,5.8,Russell , VA
2897,CN5116900000000,51.0,169.0,"Scott County, VA",2005,9769,9255,514,5.3,Scott , VA
2898,CN5117100000000,51.0,171.0,"Shenandoah County, VA",2005,19521,18920,601,3.1,Shenandoah , VA
2899,CN5117300000000,51.0,173.0,"Smyth County, VA",2005,15589,14862,727,4.7,Smyth , VA
2900,CN5117500000000,51.0,175.0,"Southampton County, VA",2005,7523,7207,316,4.2,Southampton , VA
2901,CN5117700000000,51.0,177.0,"Spotsylvania County, VA",2005,61880,60198,1682,2.7,Spotsylvania , VA
2902,CN5117900000000,51.0,179.0,"Stafford County, VA",2005,61558,59870,1688,2.7,Stafford , VA
2903,CN5118100000000,51.0,181.0,"Surry County, VA",2005,3638,3462,176,4.8,Surry , VA
2904,CN5118300000000,51.0,183.0,"Sussex County, VA",2005,4408,4148,260,5.9,Sussex , VA
2905,CN5118500000000,51.0,185.0,"Tazewell County, VA",2005,19489,18598,891,4.6,Tazewell , VA
2906,CN5118700000000,51.0,187.0,"Warren County, VA",2005,18604,18034,570,3.1,Warren , VA
2907,CN5119100000000,51.0,191.0,"Washington County, VA",2005,25934,24759,1175,4.5,Washington , VA
2908,CN5119300000000,51.0,193.0,"Westmoreland County, VA",2005,8114,7742,372,4.6,Westmoreland , VA
2909,CN5119500000000,51.0,195.0,"Wise County, VA",2005,17238,16413,825,4.8,Wise , VA
2910,CN5119700000000,51.0,197.0,"Wythe County, VA",2005,14965,14312,653,4.4,Wythe , VA
2911,CN5119900000000,51.0,199.0,"York County, VA",2005,30554,29620,934,3.1,York , VA
2912,CN5151000000000,51.0,510.0,"Alexandria city, VA",2005,84746,82535,2211,2.6,Alexandria city, VA
2913,CN5152000000000,51.0,520.0,"Bristol city, VA",2005,7737,7312,425,5.5,Bristol city, VA
2914,CN5153000000000,51.0,530.0,"Buena Vista city, VA",2005,3392,3263,129,3.8,Buena Vista city, VA
2915,CN5154000000000,51.0,540.0,"Charlottesville city, VA",2005,19797,19039,758,3.8,Charlottesville city, VA
2916,CN5155000000000,51.0,550.0,"Chesapeake city, VA",2005,111678,107638,4040,3.6,Chesapeake city, VA
2917,CN5157000000000,51.0,570.0,"Colonial Heights city, VA",2005,9059,8684,375,4.1,Colonial Heights city, VA
2918,CN5158000000000,51.0,580.0,"Covington city, VA",2005,2837,2674,163,5.7,Covington city, VA
2919,CN5159000000000,51.0,590.0,"Danville city, VA",2005,20921,18793,2128,10.2,Danville city, VA
2920,CN5159500000000,51.0,595.0,"Emporia city, VA",2005,2433,2293,140,5.8,Emporia city, VA
2921,CN5160000000000,51.0,600.0,"Fairfax city, VA",2005,12777,12434,343,2.7,Fairfax city, VA
2922,CN5161000000000,51.0,610.0,"Falls Church city, VA",2005,6428,6210,218,3.4,Falls Church city, VA
2923,CN5162000000000,51.0,620.0,"Franklin city, VA",2005,3725,3531,194,5.2,Franklin city, VA
2924,CN5163000000000,51.0,630.0,"Fredericksburg city, VA",2005,11225,10722,503,4.5,Fredericksburg city, VA
2925,CN5164000000000,51.0,640.0,"Galax city, VA",2005,3110,2950,160,5.1,Galax city, VA
2926,CN5165000000000,51.0,650.0,"Hampton city, VA",2005,66763,63746,3017,4.5,Hampton city, VA
2927,CN5166000000000,51.0,660.0,"Harrisonburg city, VA",2005,20953,20146,807,3.9,Harrisonburg city, VA
2928,CN5167000000000,51.0,670.0,"Hopewell city, VA",2005,10276,9683,593,5.8,Hopewell city, VA
2929,CN5167800000000,51.0,678.0,"Lexington city, VA",2005,2316,2195,121,5.2,Lexington city, VA
2930,CN5168000000000,51.0,680.0,"Lynchburg city, VA",2005,31249,29817,1432,4.6,Lynchburg city, VA
2931,CN5168300000000,51.0,683.0,"Manassas city, VA",2005,20522,19929,593,2.9,Manassas city, VA
2932,CN5168500000000,51.0,685.0,"Manassas Park city, VA",2005,6519,6354,165,2.5,Manassas Park city, VA
2933,CN5169000000000,51.0,690.0,"Martinsville city, VA",2005,5947,5345,602,10.1,Martinsville city, VA
2934,CN5170000000000,51.0,700.0,"Newport News city, VA",2005,86290,82389,3901,4.5,Newport News city, VA
2935,CN5171000000000,51.0,710.0,"Norfolk city, VA",2005,96113,91215,4898,5.1,Norfolk city, VA
2936,CN5172000000000,51.0,720.0,"Norton city, VA",2005,1524,1439,85,5.6,Norton city, VA
2937,CN5173000000000,51.0,730.0,"Petersburg city, VA",2005,13965,12930,1035,7.4,Petersburg city, VA
2938,CN5173500000000,51.0,735.0,"Poquoson city, VA",2005,6161,5983,178,2.9,Poquoson city, VA
2939,CN5174000000000,51.0,740.0,"Portsmouth city, VA",2005,44821,42403,2418,5.4,Portsmouth city, VA
2940,CN5175000000000,51.0,750.0,"Radford city, VA",2005,7228,6899,329,4.6,Radford city, VA
2941,CN5176000000000,51.0,760.0,"Richmond city, VA",2005,95504,90382,5122,5.4,Richmond city, VA
2942,CN5177000000000,51.0,770.0,"Roanoke city, VA",2005,45225,43312,1913,4.2,Roanoke city, VA
2943,CN5177500000000,51.0,775.0,"Salem city, VA",2005,12722,12314,408,3.2,Salem city, VA
2944,CN5179000000000,51.0,790.0,"Staunton city, VA",2005,11231,10864,367,3.3,Staunton city, VA
2945,CN5180000000000,51.0,800.0,"Suffolk city, VA",2005,37792,36284,1508,4,Suffolk city, VA
2946,CN5181000000000,51.0,810.0,"Virginia Beach city, VA",2005,220002,212602,7400,3.4,Virginia Beach city, VA
2947,CN5182000000000,51.0,820.0,"Waynesboro city, VA",2005,9827,9450,377,3.8,Waynesboro city, VA
